"id","date","location","site","habitat","transect_no","size_class","area_m2","number"
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,212.5,285.25,1
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,237.5,285.25,0
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,262.5,285.25,5
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,287.5,285.25,3
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,312.5,285.25,1
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,337.5,285.25,0
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,362.5,285.25,0
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,387.5,285.25,1
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,112.5,117.3,0
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,137.5,117.3,1
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,162.5,117.3,4
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,187.5,117.3,0
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,212.5,117.3,2
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,237.5,117.3,1
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,262.5,117.3,0
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,287.5,117.3,0
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,312.5,117.3,1
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,337.5,117.3,0
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,362.5,117.3,1
"ft pierce_turner cove_mangrove_3","2015-09-28","sms","turner cove","mangrove",3,387.5,117.3,0
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,112.5,180.7,6
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,137.5,180.7,8
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,162.5,180.7,5
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,187.5,180.7,6
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,212.5,180.7,9
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,237.5,180.7,7
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,262.5,180.7,4
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,287.5,180.7,4
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,312.5,180.7,0
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,337.5,180.7,0
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,362.5,180.7,0
"ft pierce_turner cove_soft sediment_1","2015-09-28","sms","turner cove","soft",1,387.5,180.7,0
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,112.5,181.7,3
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,137.5,181.7,4
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,162.5,181.7,13
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,187.5,181.7,12
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,212.5,181.7,10
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,237.5,181.7,6
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,262.5,181.7,5
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,287.5,181.7,2
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,312.5,181.7,2
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,337.5,181.7,2
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,362.5,181.7,0
"ft pierce_turner cove_soft sediment_2","2015-09-28","sms","turner cove","soft",2,387.5,181.7,0
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,112.5,171.9,7
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,137.5,171.9,11
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,162.5,171.9,11
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,187.5,171.9,2
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,212.5,171.9,9
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,237.5,171.9,4
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,262.5,171.9,3
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,287.5,171.9,2
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,312.5,171.9,5
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,337.5,171.9,1
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,362.5,171.9,1
"ft pierce_wildcat cove_oyster reef_1","2015-09-28","sms","wildcat cove","oyster reef",1,387.5,171.9,0
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,112.5,165.05,2
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,137.5,165.05,0
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,162.5,165.05,2
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,187.5,165.05,4
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,212.5,165.05,4
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,237.5,165.05,9
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,262.5,165.05,5
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,287.5,165.05,6
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,312.5,165.05,6
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,337.5,165.05,4
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,362.5,165.05,3
"ft pierce_wildcat cove_oyster reef_2","2015-09-28","sms","wildcat cove","oyster reef",2,387.5,165.05,0
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,112.5,174.85,2
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,137.5,174.85,7
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,162.5,174.85,13
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,187.5,174.85,9
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,212.5,174.85,10
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,237.5,174.85,10
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,262.5,174.85,14
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,287.5,174.85,9
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,312.5,174.85,2
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,337.5,174.85,2
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,362.5,174.85,2
"ft pierce_wildcat cove_oyster reef_3","2015-09-28","sms","wildcat cove","oyster reef",3,387.5,174.85,0
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,112.5,324.35,12
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,137.5,324.35,12
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,162.5,324.35,19
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,187.5,324.35,13
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,212.5,324.35,4
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,237.5,324.35,1
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,262.5,324.35,2
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,287.5,324.35,1
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,312.5,324.35,3
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,337.5,324.35,0
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,362.5,324.35,1
"rhode river_big island_woody debris_1","2015-08-19","rr","big island","woody debris",1,387.5,324.35,0
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,112.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,137.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,162.5,319.45,8
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,187.5,319.45,4
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,212.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,237.5,319.45,3
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,262.5,319.45,4
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,287.5,319.45,6
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,312.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,337.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,362.5,319.45,2
"rhode river_big island_woody debris_2","2015-08-19","rr","big island","woody debris",2,387.5,319.45,1
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,112.5,280.35,1
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,137.5,280.35,6
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,162.5,280.35,1
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,187.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,212.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,237.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,262.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,287.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,312.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,337.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,362.5,280.35,0
"rhode river_big island_woody debris_3","2015-08-19","rr","big island","woody debris",3,387.5,280.35,0
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,112.5,180.7,1
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,137.5,180.7,2
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,162.5,180.7,2
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,187.5,180.7,1
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,212.5,180.7,2
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,237.5,180.7,0
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,262.5,180.7,0
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,287.5,180.7,0
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,312.5,180.7,1
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,337.5,180.7,1
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,362.5,180.7,0
"rhode river_cadle creek_oyster reef_1","2015-08-12","rr","cadle creek","oyster reef",1,387.5,180.7,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,112.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,137.5,187.55,3
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,162.5,187.55,3
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,187.5,187.55,1
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,212.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,237.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,262.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,287.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,312.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,337.5,187.55,1
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,362.5,187.55,0
"rhode river_cadle creek_oyster reef_2","2015-08-12","rr","cadle creek","oyster reef",2,387.5,187.55,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,112.5,198.3,1
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,137.5,198.3,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,162.5,198.3,1
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,187.5,198.3,3
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,212.5,198.3,4
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,237.5,198.3,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,262.5,198.3,1
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,287.5,198.3,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,312.5,198.3,1
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,337.5,198.3,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,362.5,198.3,0
"rhode river_cadle creek_oyster reef_3","2015-08-12","rr","cadle creek","oyster reef",3,387.5,198.3,1
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,112.5,194.4,185
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,137.5,194.4,190
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,162.5,194.4,47
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,187.5,194.4,9
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,212.5,194.4,5
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,237.5,194.4,3
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,262.5,194.4,5
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,287.5,194.4,2
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,312.5,194.4,1
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,337.5,194.4,1
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,362.5,194.4,3
"rhode river_dock mud_soft_1","2015-09-01","rr","dock mud","soft",1,387.5,194.4,4
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,112.5,196.35,25
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,137.5,196.35,36
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,162.5,196.35,19
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,187.5,196.35,5
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,212.5,196.35,0
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,237.5,196.35,0
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,262.5,196.35,1
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,287.5,196.35,0
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,312.5,196.35,0
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,337.5,196.35,1
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,362.5,196.35,1
"rhode river_dock mud_soft_2","2015-09-01","rr","dock mud","soft",2,387.5,196.35,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,112.5,198.3,117
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,137.5,198.3,25
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,162.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,187.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,212.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,237.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,262.5,198.3,1
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,287.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,312.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,337.5,198.3,0
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,362.5,198.3,1
"rhode river_dock mud_soft_3","2015-09-01","rr","dock mud","soft",3,387.5,198.3,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,112.5,196.35,92
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,137.5,196.35,132
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,162.5,196.35,42
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,187.5,196.35,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,212.5,196.35,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,237.5,196.35,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,262.5,196.35,1
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,287.5,196.35,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,312.5,196.35,1
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,337.5,196.35,1
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,362.5,196.35,0
"rhode river_high island_oyster reef_1","2015-08-12","rr","high island","oyster reef",1,387.5,196.35,0
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,112.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,137.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,162.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,187.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,212.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,237.5,188.5,0
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,262.5,188.5,0
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,287.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,312.5,188.5,0
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,337.5,188.5,1
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,362.5,188.5,0
"rhode river_high island_oyster reef_2","2015-08-12","rr","high island","oyster reef",2,387.5,188.5,1
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,112.5,195.4,70
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,137.5,195.4,63
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,162.5,195.4,8
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,187.5,195.4,1
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,212.5,195.4,0
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,237.5,195.4,0
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,262.5,195.4,0
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,287.5,195.4,0
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,312.5,195.4,1
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,337.5,195.4,0
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,362.5,195.4,2
"rhode river_high island_oyster reef_3","2015-08-12","rr","high island","oyster reef",3,387.5,195.4,0
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,112.5,96.1900981,2
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,137.5,96.1900981,4
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,162.5,96.1900981,18
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,187.5,96.1900981,14
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,212.5,96.1900981,5
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,237.5,96.1900981,3
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,262.5,96.1900981,5
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,287.5,96.1900981,1
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,312.5,96.1900981,2
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,337.5,96.1900981,2
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,362.5,96.1900981,3
"rhode river_inner rhode river_docks_1","2015-08-12","rr","inner rhode river","dock",1,387.5,96.1900981,1
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,112.5,79.0045135,2
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,137.5,79.0045135,6
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,162.5,79.0045135,11
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,187.5,79.0045135,7
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,212.5,79.0045135,1
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,237.5,79.0045135,4
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,262.5,79.0045135,2
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,287.5,79.0045135,1
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,312.5,79.0045135,1
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,337.5,79.0045135,2
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,362.5,79.0045135,2
"rhode river_inner rhode river_docks_2","2015-08-12","rr","inner rhode river","dock",2,387.5,79.0045135,1
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,112.5,105.0546504,3
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,137.5,105.0546504,3
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,162.5,105.0546504,7
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,187.5,105.0546504,3
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,212.5,105.0546504,0
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,237.5,105.0546504,0
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,262.5,105.0546504,0
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,287.5,105.0546504,1
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,312.5,105.0546504,0
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,337.5,105.0546504,1
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,362.5,105.0546504,2
"rhode river_inner rhode river_docks_3","2015-08-12","rr","inner rhode river","dock",3,387.5,105.0546504,0
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,112.5,104.2911342,3
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,137.5,104.2911342,0
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,162.5,104.2911342,1
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,187.5,104.2911342,3
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,212.5,104.2911342,1
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,237.5,104.2911342,0
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,262.5,104.2911342,1
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,287.5,104.2911342,2
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,312.5,104.2911342,1
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,337.5,104.2911342,3
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,362.5,104.2911342,4
"rhode river_middle rhode river_docks_1","2015-08-12","rr","middle rhode river","dock",1,387.5,104.2911342,3
"rhode river_middle rhode river_docks_2","2015-08-12","rr","middle rhode river","dock",2,112.5,102.01352665,2
"rhode river_middle rhode river_docks_2","2015-08-12","rr","middle rhode river","dock",2,137.5,102.01352665,2
"rhode river_middle rhode river_docks_2","2015-08-12","rr","middle rhode river","dock",2,162.5,102.01352665,1
"rhode river_middle rhode river_docks_2","2015-08-12","rr","middle rhode river","dock",2,187.5,102.01352665,2
