id,date,location,site,habitat,transect_no,size_class,area_m2,number
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,362.5,169.95,0
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,387.5,169.95,0
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,112.5,163.1,2
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,137.5,163.1,11
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,162.5,163.1,31
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,187.5,163.1,75
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,212.5,163.1,52
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,237.5,163.1,23
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,262.5,163.1,19
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,287.5,163.1,14
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,312.5,163.1,2
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,337.5,163.1,3
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,362.5,163.1,2
ft pierce_jack island_sav_3,9/29/2015,sms,jack island,seagrass,3,387.5,163.1,1
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,112.5,197.3,3
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,137.5,197.3,1
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,162.5,197.3,2
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,187.5,197.3,1
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,212.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,237.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,262.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,287.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,312.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,337.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,362.5,197.3,0
ft pierce_jack island_soft sediment_1,9/29/2015,sms,jack island,soft,1,387.5,197.3,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,112.5,181.7,1
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,137.5,181.7,5
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,162.5,181.7,2
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,187.5,181.7,4
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,212.5,181.7,1
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,237.5,181.7,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,262.5,181.7,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,287.5,181.7,1
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,312.5,181.7,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,337.5,181.7,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,362.5,181.7,0
ft pierce_jack island_soft sediment_2,9/29/2015,sms,jack island,soft,2,387.5,181.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,112.5,180.7,2
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,137.5,180.7,1
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,162.5,180.7,1
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,187.5,180.7,2
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,212.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,237.5,180.7,2
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,262.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,287.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,312.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,337.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,362.5,180.7,0
ft pierce_jack island_soft sediment_3,9/29/2015,sms,jack island,soft,3,387.5,180.7,0
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,112.5,111.8745323,1
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,137.5,111.8745323,2
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,162.5,111.8745323,3
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,187.5,111.8745323,0
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,212.5,111.8745323,6
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,237.5,111.8745323,0
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,262.5,111.8745323,5
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,287.5,111.8745323,3
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,312.5,111.8745323,1
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,337.5,111.8745323,3
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,362.5,111.8745323,0
ft pierce_sms_dock_1,9/29/2015,sms,sms,dock,1,387.5,111.8745323,0
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,112.5,106.3099228,0
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,137.5,106.3099228,2
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,162.5,106.3099228,2
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,187.5,106.3099228,8
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,212.5,106.3099228,3
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,237.5,106.3099228,4
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,262.5,106.3099228,5
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,287.5,106.3099228,1
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,312.5,106.3099228,0
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,337.5,106.3099228,1
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,362.5,106.3099228,0
ft pierce_sms_dock_2,9/29/2015,sms,sms,dock,2,387.5,106.3099228,2
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,112.5,104.2911342,0
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,137.5,104.2911342,0
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,162.5,104.2911342,1
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,187.5,104.2911342,1
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,212.5,104.2911342,4
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,237.5,104.2911342,4
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,262.5,104.2911342,7
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,287.5,104.2911342,5
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,312.5,104.2911342,2
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,337.5,104.2911342,3
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,362.5,104.2911342,2
ft pierce_sms_dock_3,9/29/2015,sms,sms,dock,3,387.5,104.2911342,0
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,112.5,167,4
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,137.5,167,4
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,162.5,167,6
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,187.5,167,9
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,212.5,167,10
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,237.5,167,10
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,262.5,167,6
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,287.5,167,9
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,312.5,167,7
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,337.5,167,3
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,362.5,167,5
ft pierce_sms_sav_1,10/1/2015,sms,sms,seagrass,1,387.5,167,2
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,112.5,187.55,3
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,137.5,187.55,5
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,162.5,187.55,9
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,187.5,187.55,2
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,212.5,187.55,4
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,237.5,187.55,3
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,262.5,187.55,6
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,287.5,187.55,7
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,312.5,187.55,7
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,337.5,187.55,3
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,362.5,187.55,5
ft pierce_sms_sav_2,10/1/2015,sms,sms,seagrass,2,387.5,187.55,1
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,112.5,168,1
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,137.5,168,4
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,162.5,168,11
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,187.5,168,22
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,212.5,168,30
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,237.5,168,39
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,262.5,168,44
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,287.5,168,21
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,312.5,168,9
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,337.5,168,0
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,362.5,168,0
ft pierce_sms_sav_3,10/1/2015,sms,sms,seagrass,3,387.5,168,1
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,112.5,245.35,1
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,137.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,162.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,187.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,212.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,237.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,262.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,287.5,245.35,1
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,312.5,245.35,2
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,337.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,362.5,245.35,0
ft pierce_turner cove_mangrove_1,9/28/2015,sms,turner cove,mangrove,1,387.5,245.35,1
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,112.5,285.25,0
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,137.5,285.25,1
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,162.5,285.25,0
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,187.5,285.25,1
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,212.5,285.25,1
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,237.5,285.25,0
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,262.5,285.25,5
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,287.5,285.25,3
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,312.5,285.25,1
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,337.5,285.25,0
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,362.5,285.25,0
ft pierce_turner cove_mangrove_2,9/28/2015,sms,turner cove,mangrove,2,387.5,285.25,1
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,112.5,117.3,0
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,137.5,117.3,1
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,162.5,117.3,4
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,187.5,117.3,0
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,212.5,117.3,2
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,237.5,117.3,1
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,262.5,117.3,0
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,287.5,117.3,0
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,312.5,117.3,1
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,337.5,117.3,0
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,362.5,117.3,1
ft pierce_turner cove_mangrove_3,9/28/2015,sms,turner cove,mangrove,3,387.5,117.3,0
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,112.5,180.7,6
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,137.5,180.7,8
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,162.5,180.7,5
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,187.5,180.7,6
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,212.5,180.7,9
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,237.5,180.7,7
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,262.5,180.7,4
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,287.5,180.7,4
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,312.5,180.7,0
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,337.5,180.7,0
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,362.5,180.7,0
ft pierce_turner cove_soft sediment_1,9/28/2015,sms,turner cove,soft,1,387.5,180.7,0
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,112.5,181.7,3
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,137.5,181.7,4
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,162.5,181.7,13
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,187.5,181.7,12
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,212.5,181.7,10
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,237.5,181.7,6
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,262.5,181.7,5
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,287.5,181.7,2
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,312.5,181.7,2
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,337.5,181.7,2
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,362.5,181.7,0
ft pierce_turner cove_soft sediment_2,9/28/2015,sms,turner cove,soft,2,387.5,181.7,0
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,112.5,171.9,7
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,137.5,171.9,11
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,162.5,171.9,11
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,187.5,171.9,2
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,212.5,171.9,9
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,237.5,171.9,4
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,262.5,171.9,3
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,287.5,171.9,2
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,312.5,171.9,5
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,337.5,171.9,1
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,362.5,171.9,1
ft pierce_wildcat cove_oyster reef_1,9/28/2015,sms,wildcat cove,oyster reef,1,387.5,171.9,0
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,112.5,165.05,2
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,137.5,165.05,0
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,162.5,165.05,2
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,187.5,165.05,4
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,212.5,165.05,4
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,237.5,165.05,9
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,262.5,165.05,5
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,287.5,165.05,6
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,312.5,165.05,6
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,337.5,165.05,4
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,362.5,165.05,3
ft pierce_wildcat cove_oyster reef_2,9/28/2015,sms,wildcat cove,oyster reef,2,387.5,165.05,0
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,112.5,174.85,2
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,137.5,174.85,7
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,162.5,174.85,13
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,187.5,174.85,9
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,212.5,174.85,10
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,237.5,174.85,10
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,262.5,174.85,14
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,287.5,174.85,9
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,312.5,174.85,2
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,337.5,174.85,2
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,362.5,174.85,2
ft pierce_wildcat cove_oyster reef_3,9/28/2015,sms,wildcat cove,oyster reef,3,387.5,174.85,0
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,112.5,324.35,12
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,137.5,324.35,12
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,162.5,324.35,19
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,187.5,324.35,13
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,212.5,324.35,4
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,237.5,324.35,1
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,262.5,324.35,2
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,287.5,324.35,1
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,312.5,324.35,3
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,337.5,324.35,0
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,362.5,324.35,1
rhode river_big island_woody debris_1,8/19/2015,rr,big island,woody debris,1,387.5,324.35,0
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,112.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,137.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,162.5,319.45,8
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,187.5,319.45,4
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,212.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,237.5,319.45,3
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,262.5,319.45,4
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,287.5,319.45,6
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,312.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,337.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,362.5,319.45,2
rhode river_big island_woody debris_2,8/19/2015,rr,big island,woody debris,2,387.5,319.45,1
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,112.5,280.35,1
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,137.5,280.35,6
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,162.5,280.35,1
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,187.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,212.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,237.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,262.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,287.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,312.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,337.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,362.5,280.35,0
rhode river_big island_woody debris_3,8/19/2015,rr,big island,woody debris,3,387.5,280.35,0
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,112.5,180.7,1
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,137.5,180.7,2
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,162.5,180.7,2
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,187.5,180.7,1
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,212.5,180.7,2
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,237.5,180.7,0
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,262.5,180.7,0
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,287.5,180.7,0
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,312.5,180.7,1
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,337.5,180.7,1
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,362.5,180.7,0
rhode river_cadle creek_oyster reef_1,8/12/2015,rr,cadle creek,oyster reef,1,387.5,180.7,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,112.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,137.5,187.55,3
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,162.5,187.55,3
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,187.5,187.55,1
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,212.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,237.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,262.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,287.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,312.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,337.5,187.55,1
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,362.5,187.55,0
rhode river_cadle creek_oyster reef_2,8/12/2015,rr,cadle creek,oyster reef,2,387.5,187.55,0
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,112.5,198.3,1
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,137.5,198.3,0
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,162.5,198.3,1
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,187.5,198.3,3
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,212.5,198.3,4
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,237.5,198.3,0
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,262.5,198.3,1
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,287.5,198.3,0
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,312.5,198.3,1
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,337.5,198.3,0
rhode river_cadle creek_oyster reef_3,8/12/2015,rr,cadle creek,oyster reef,3,362.5,198.3,0
